UNPLANNED_DOWNTIME,PLANNED_DOWNTIME,TOTAL_COUNT,GOOD_COUNT,REJECTED_COUNT,RUNTIME,ACTUAL_CYCLE_TIME,TS
false,false,3260,3073,187,191,00:00:33.000,2025-04-06 09:59:36.242
false,false,3261,3074,187,224,00:00:33.000,2025-04-06 10:00:06.249
false,false,3259,3072,187,158,00:00:33.000,2025-04-06 09:59:06.229
false,false,3257,3070,187,94,00:00:33.000,2025-04-06 09:58:06.201
false,false,3262,3075,187,254,00:00:30.000,2025-04-06 10:00:36.263
false,false,3264,3077,187,315,00:00:30.000,2025-04-06 10:01:36.290
false,false,3263,3076,187,285,00:00:31.000,2025-04-06 10:01:06.275
false,false,3265,3078,187,348,00:00:33.000,2025-04-06 10:02:06.299
false,false,3268,3081,187,444,00:00:31.000,2025-04-06 10:03:36.340
false,false,3266,3079,187,380,00:00:32.000,2025-04-06 10:02:36.314
false,false,3267,3080,187,413,00:00:33.000,2025-04-06 10:03:06.326
false,false,3270,3083,187,507,00:00:30.000,2025-04-06 10:04:36.363
false,false,3271,3084,187,537,00:00:30.000,2025-04-06 10:05:06.378
false,false,3269,3082,187,477,00:00:33.000,2025-04-06 10:04:06.350
false,false,3272,3085,187,567,00:00:30.000,2025-04-06 10:05:36.391
false,false,3275,3088,187,665,00:00:33.000,2025-04-06 10:07:06.425
false,false,3273,3086,187,599,00:00:32.000,2025-04-06 10:06:06.405
false,false,3274,3087,187,632,00:00:33.000,2025-04-06 10:06:36.418
false,false,3276,3089,187,697,00:00:32.000,2025-04-06 10:07:36.436
false,false,3278,3091,187,757,00:00:30.000,2025-04-06 10:08:36.461
false,false,3277,3090,187,727,00:00:30.000,2025-04-06 10:08:06.451
false,true,3278,3091,187,0,00:00:00.000,2025-04-06 10:09:06.472
false,true,3278,3091,187,0,00:00:00.000,2025-04-06 10:09:36.485
false,true,3278,3091,187,0,00:00:00.000,2025-04-06 10:10:06.499
false,true,3278,3091,187,0,00:00:00.000,2025-04-06 10:10:36.514
false,true,3278,3091,187,0,00:00:00.000,2025-04-06 10:11:06.525
false,true,3278,3091,187,0,00:00:00.000,2025-04-06 10:11:36.538
false,false,3280,3093,187,63,00:00:30.000,2025-04-06 10:12:36.562
false,false,3279,3092,187,33,00:00:33.000,2025-04-06 10:12:06.552
false,false,3282,3095,187,124,00:00:31.000,2025-04-06 10:13:36.585
false,false,3281,3094,187,93,00:00:30.000,2025-04-06 10:13:06.574
false,true,23,22,1,0,00:00:00.000,2025-04-04 21:05:19.509
false,true,23,22,1,0,00:00:00.000,2025-04-04 21:03:49.502
false,false,22,21,1,128,00:00:33.000,2025-04-04 21:02:49.494
false,false,23,22,1,160,00:00:32.000,2025-04-04 21:03:19.498
false,true,23,22,1,0,00:00:00.000,2025-04-04 21:04:19.504
false,true,23,22,1,0,00:00:00.000,2025-04-04 21:04:49.505
false,false,24,23,1,31,00:00:31.000,2025-04-04 21:06:49.515
false,true,23,22,1,0,00:00:00.000,2025-04-04 21:06:19.513
false,false,27,26,1,129,00:00:32.000,2025-04-04 21:08:19.522
false,true,23,22,1,0,00:00:00.000,2025-04-04 21:05:49.510
false,false,26,25,1,97,00:00:33.000,2025-04-04 21:07:49.520
false,false,25,24,1,64,00:00:33.000,2025-04-04 21:07:19.519
false,false,29,28,1,192,00:00:33.000,2025-04-04 21:09:19.527
false,false,28,27,1,159,00:00:30.000,2025-04-04 21:08:49.523
false,false,30,29,1,222,00:00:30.000,2025-04-04 21:09:49.528
false,false,31,30,1,255,00:00:33.000,2025-04-04 21:10:19.531
false,false,32,31,1,288,00:00:33.000,2025-04-04 21:10:49.534
false,false,33,32,1,320,00:00:32.000,2025-04-04 21:11:19.536
false,false,34,33,1,350,00:00:30.000,2025-04-04 21:11:49.536
false,false,37,35,2,443,00:00:30.000,2025-04-04 21:13:19.546
false,false,35,34,1,380,00:00:30.000,2025-04-04 21:12:19.540
false,false,38,36,2,474,00:00:31.000,2025-04-04 21:13:49.547
false,false,39,37,2,506,00:00:32.000,2025-04-04 21:14:19.550
false,false,36,34,2,413,00:00:33.000,2025-04-04 21:12:49.543
false,false,40,38,2,536,00:00:30.000,2025-04-04 21:14:49.554
false,false,41,39,2,568,00:00:32.000,2025-04-04 21:15:19.556
false,false,43,41,2,629,00:00:31.000,2025-04-04 21:16:19.560
false,true,43,41,2,0,00:00:00.000,2025-04-04 21:17:19.565
false,false,42,40,2,598,00:00:30.000,2025-04-04 21:15:49.560
false,true,43,41,2,0,00:00:00.000,2025-04-04 21:18:19.572
false,true,43,41,2,0,00:00:00.000,2025-04-04 21:17:49.569
false,true,43,41,2,0,00:00:00.000,2025-04-04 21:16:49.563
false,true,43,41,2,0,00:00:00.000,2025-04-04 21:18:49.574
false,true,43,41,2,0,00:00:00.000,2025-04-04 21:19:19.578
false,false,45,43,2,65,00:00:32.000,2025-04-04 21:20:19.581
false,false,44,42,2,33,00:00:33.000,2025-04-04 21:19:49.579
false,false,47,45,2,128,00:00:30.000,2025-04-04 21:21:19.588
false,false,46,44,2,98,00:00:33.000,2025-04-04 21:20:49.585
false,false,48,46,2,161,00:00:33.000,2025-04-04 21:21:49.591
false,true,48,46,2,0,00:00:00.000,2025-04-04 21:23:19.597
false,true,48,46,2,0,00:00:00.000,2025-04-04 21:22:49.596
false,true,48,46,2,0,00:00:00.000,2025-04-04 21:22:19.592
false,true,48,46,2,0,00:00:00.000,2025-04-04 21:23:49.601
false,true,48,46,2,0,00:00:00.000,2025-04-04 21:24:49.604
false,true,48,46,2,0,00:00:00.000,2025-04-04 21:24:19.602
false,false,49,47,2,33,00:00:33.000,2025-04-04 21:25:19.605
false,false,50,48,2,64,00:00:31.000,2025-04-04 21:25:49.609
false,true,51,49,2,0,00:00:00.000,2025-04-04 21:27:49.621
false,false,51,49,2,96,00:00:32.000,2025-04-04 21:26:19.610
false,true,51,49,2,0,00:00:00.000,2025-04-04 21:26:49.613
false,true,51,49,2,0,00:00:00.000,2025-04-04 21:27:19.617
false,true,51,49,2,0,00:00:00.000,2025-04-04 21:29:19.627
false,true,51,49,2,0,00:00:00.000,2025-04-04 21:28:19.624
false,true,51,49,2,0,00:00:00.000,2025-04-04 21:28:49.625
false,true,51,49,2,0,00:00:00.000,2025-04-04 21:30:19.635
false,true,51,49,2,0,00:00:00.000,2025-04-04 21:30:49.639
false,true,51,49,2,0,00:00:00.000,2025-04-04 21:29:49.631
false,true,51,49,2,0,00:00:00.000,2025-04-04 21:31:19.642
false,true,51,49,2,0,00:00:00.000,2025-04-04 21:31:49.646
false,false,52,50,2,32,00:00:32.000,2025-04-04 21:32:49.651
false,false,53,51,2,65,00:00:33.000,2025-04-04 21:33:19.652
false,true,51,49,2,0,00:00:00.000,2025-04-04 21:32:19.649
false,true,54,52,2,0,00:00:00.000,2025-04-04 21:34:19.656
false,false,54,52,2,97,00:00:32.000,2025-04-04 21:33:49.655
false,true,54,52,2,0,00:00:00.000,2025-04-04 21:34:49.659
false,true,54,52,2,0,00:00:00.000,2025-04-04 21:35:19.662
false,true,54,52,2,0,00:00:00.000,2025-04-04 21:36:19.666
false,true,54,52,2,0,00:00:00.000,2025-04-04 21:35:49.664
false,true,54,52,2,0,00:00:00.000,2025-04-04 21:36:49.668
false,false,55,53,2,31,00:00:31.000,2025-04-04 21:37:19.669
false,false,56,54,2,61,00:00:30.000,2025-04-04 21:37:49.670
false,false,57,55,2,91,00:00:30.000,2025-04-04 21:38:19.674
false,false,58,56,2,124,00:00:33.000,2025-04-04 21:38:49.677
false,false,59,57,2,156,00:00:32.000,2025-04-04 21:39:19.679
false,false,60,58,2,187,00:00:31.000,2025-04-04 21:39:49.683
false,false,64,61,3,313,00:00:33.000,2025-04-04 21:41:49.697
false,false,63,60,3,280,00:00:31.000,2025-04-04 21:41:19.693
false,false,62,59,3,249,00:00:30.000,2025-04-04 21:40:49.689
false,false,66,63,3,377,00:00:33.000,2025-04-04 21:42:49.702
false,false,65,62,3,344,00:00:31.000,2025-04-04 21:42:19.698
false,false,67,64,3,407,00:00:30.000,2025-04-04 21:43:19.705
false,false,61,59,2,219,00:00:32.000,2025-04-04 21:40:19.685
false,false,68,65,3,438,00:00:31.000,2025-04-04 21:43:49.707
false,false,69,66,3,469,00:00:31.000,2025-04-04 21:44:19.709
false,false,72,69,3,566,00:00:32.000,2025-04-04 21:45:49.719
false,false,70,67,3,501,00:00:32.000,2025-04-04 21:44:49.712
false,false,71,68,3,534,00:00:33.000,2025-04-04 21:45:19.716
false,false,73,70,3,597,00:00:31.000,2025-04-04 21:46:19.722
false,false,74,71,3,630,00:00:33.000,2025-04-04 21:46:49.723
false,false,79,76,3,787,00:00:31.000,2025-04-04 21:49:19.737
false,false,75,72,3,662,00:00:32.000,2025-04-04 21:47:19.726
false,false,78,75,3,756,00:00:31.000,2025-04-04 21:48:49.733
false,false,76,73,3,694,00:00:32.000,2025-04-04 21:47:49.728
false,false,80,77,3,817,00:00:30.000,2025-04-04 21:49:49.740
false,false,77,74,3,725,00:00:31.000,2025-04-04 21:48:19.730
false,false,81,78,3,849,00:00:32.000,2025-04-04 21:50:19.744
false,false,84,80,4,943,00:00:32.000,2025-04-04 21:51:49.751
false,false,82,79,3,881,00:00:32.000,2025-04-04 21:50:49.747
false,false,85,81,4,976,00:00:33.000,2025-04-04 21:52:19.754
false,false,83,79,4,911,00:00:30.000,2025-04-04 21:51:19.749
false,false,87,83,4,1038,00:00:30.000,2025-04-04 21:53:19.759
false,false,86,82,4,1008,00:00:32.000,2025-04-04 21:52:49.757
false,true,88,84,4,0,00:00:00.000,2025-04-04 21:54:19.764
false,false,88,84,4,1069,00:00:31.000,2025-04-04 21:53:49.761
false,true,88,84,4,0,00:00:00.000,2025-04-04 21:54:49.767
false,true,88,84,4,0,00:00:00.000,2025-04-04 21:55:49.771
false,true,88,84,4,0,00:00:00.000,2025-04-04 21:55:19.770
false,false,89,85,4,32,00:00:32.000,2025-04-04 21:57:19.780
false,true,88,84,4,0,00:00:00.000,2025-04-04 21:56:19.775
false,true,88,84,4,0,00:00:00.000,2025-04-04 21:56:49.777
false,false,91,87,4,95,00:00:31.000,2025-04-04 21:58:19.784
false,false,93,89,4,157,00:00:31.000,2025-04-04 21:59:19.787
false,false,90,86,4,64,00:00:32.000,2025-04-04 21:57:49.782
false,false,92,88,4,126,00:00:31.000,2025-04-04 21:58:49.785
false,false,95,91,4,220,00:00:32.000,2025-04-04 22:00:19.791
false,true,95,91,4,0,00:00:00.000,2025-04-04 22:00:49.791
false,false,94,90,4,188,00:00:31.000,2025-04-04 21:59:49.790
false,true,95,91,4,0,00:00:00.000,2025-04-04 22:02:49.801
false,true,95,91,4,0,00:00:00.000,2025-04-04 22:01:19.793
false,true,95,91,4,0,00:00:00.000,2025-04-04 22:02:19.798
false,false,96,92,4,31,00:00:31.000,2025-04-04 22:03:49.804
false,true,95,91,4,0,00:00:00.000,2025-04-04 22:03:19.803
false,true,95,91,4,0,00:00:00.000,2025-04-04 22:01:49.796
false,false,97,93,4,61,00:00:30.000,2025-04-04 22:04:19.806
false,false,100,96,4,156,00:00:31.000,2025-04-04 22:05:49.815
false,false,98,94,4,93,00:00:32.000,2025-04-04 22:04:49.809
false,false,99,95,4,125,00:00:32.000,2025-04-04 22:05:19.812
false,false,101,97,4,187,00:00:31.000,2025-04-04 22:06:19.817
false,false,102,98,4,220,00:00:33.000,2025-04-04 22:06:49.819
false,false,103,99,4,250,00:00:30.000,2025-04-04 22:07:19.822
false,false,105,101,4,316,00:00:33.000,2025-04-04 22:08:19.826
false,false,106,102,4,348,00:00:32.000,2025-04-04 22:08:49.828
false,false,104,100,4,283,00:00:33.000,2025-04-04 22:07:49.823
false,false,107,103,4,380,00:00:32.000,2025-04-04 22:09:19.830
false,true,107,103,4,0,00:00:00.000,2025-04-04 22:09:49.831
false,true,107,103,4,0,00:00:00.000,2025-04-04 22:10:49.833
false,true,107,103,4,0,00:00:00.000,2025-04-04 22:11:19.836
false,true,107,103,4,0,00:00:00.000,2025-04-04 22:12:19.839
false,true,107,103,4,0,00:00:00.000,2025-04-04 22:10:19.832
false,true,107,103,4,0,00:00:00.000,2025-04-04 22:11:49.838
false,false,108,104,4,32,00:00:32.000,2025-04-04 22:12:49.842
false,true,108,104,4,0,00:00:00.000,2025-04-04 22:13:19.844
false,true,108,104,4,0,00:00:00.000,2025-04-04 22:13:49.846
false,false,405,385,20,64,00:00:31.000,2025-04-05 01:23:21.706
false,false,408,388,20,158,00:00:30.000,2025-04-05 01:24:51.739
false,false,404,384,20,33,00:00:33.000,2025-04-05 01:22:51.696
false,true,403,383,20,0,00:00:00.000,2025-04-05 01:22:21.682
false,false,406,386,20,97,00:00:33.000,2025-04-05 01:23:51.715
false,false,407,387,20,128,00:00:31.000,2025-04-05 01:24:21.728
false,false,411,391,20,253,00:00:33.000,2025-04-05 01:26:21.766
false,false,412,392,20,284,00:00:31.000,2025-04-05 01:26:51.780
false,false,414,394,20,349,00:00:33.000,2025-04-05 01:27:51.792
false,false,413,393,20,316,00:00:32.000,2025-04-05 01:27:21.788
false,false,410,390,20,220,00:00:31.000,2025-04-05 01:25:51.760
false,false,409,389,20,189,00:00:31.000,2025-04-05 01:25:21.753
false,false,417,397,20,441,00:00:30.000,2025-04-05 01:29:21.822
false,false,418,398,20,474,00:00:33.000,2025-04-05 01:29:51.828
false,false,419,399,20,505,00:00:31.000,2025-04-05 01:30:21.834
false,false,416,396,20,411,00:00:30.000,2025-04-05 01:28:51.809
false,false,415,395,20,381,00:00:32.000,2025-04-05 01:28:21.800
false,false,422,401,21,602,00:00:33.000,2025-04-05 01:31:51.867
false,false,420,400,20,536,00:00:31.000,2025-04-05 01:30:51.845
false,false,424,403,21,665,00:00:30.000,2025-04-05 01:32:51.891
false,false,423,402,21,635,00:00:33.000,2025-04-05 01:32:21.879
false,false,421,400,21,569,00:00:33.000,2025-04-05 01:31:21.853
false,false,426,405,21,729,00:00:32.000,2025-04-05 01:33:51.915
false,true,427,406,21,0,00:00:00.000,2025-04-05 01:34:51.939
false,false,427,406,21,762,00:00:33.000,2025-04-05 01:34:21.925
false,true,427,406,21,0,00:00:00.000,2025-04-05 01:35:21.941
false,false,425,404,21,697,00:00:32.000,2025-04-05 01:33:21.906
false,true,427,406,21,0,00:00:00.000,2025-04-05 01:35:51.952
false,true,427,406,21,0,00:00:00.000,2025-04-05 01:36:21.957
false,false,428,407,21,31,00:00:31.000,2025-04-05 01:37:51.971
false,true,427,406,21,0,00:00:00.000,2025-04-05 01:36:51.968
false,true,427,406,21,0,00:00:00.000,2025-04-05 01:37:21.969
false,false,429,408,21,61,00:00:30.000,2025-04-05 01:38:21.986
false,false,432,411,21,156,00:00:33.000,2025-04-05 01:39:52.010
false,false,430,409,21,92,00:00:31.000,2025-04-05 01:38:51.990
false,true,432,411,21,0,00:00:00.000,2025-04-05 01:40:22.021
false,true,432,411,21,0,00:00:00.000,2025-04-05 01:40:52.031
false,false,431,410,21,123,00:00:31.000,2025-04-05 01:39:22.003
false,true,432,411,21,0,00:00:00.000,2025-04-05 01:41:22.043
false,true,432,411,21,0,00:00:00.000,2025-04-05 01:41:52.054
false,true,432,411,21,0,00:00:00.000,2025-04-05 01:42:22.064
false,true,432,411,21,0,00:00:00.000,2025-04-05 01:42:52.076
false,false,433,412,21,32,00:00:32.000,2025-04-05 01:43:22.082
false,false,435,414,21,95,00:00:30.000,2025-04-05 01:44:22.110
false,false,434,413,21,65,00:00:33.000,2025-04-05 01:43:52.097
false,false,436,415,21,126,00:00:31.000,2025-04-05 01:44:52.121
false,false,439,418,21,222,00:00:32.000,2025-04-05 01:46:22.140
false,false,437,416,21,158,00:00:32.000,2025-04-05 01:45:22.123
false,false,440,419,21,255,00:00:33.000,2025-04-05 01:46:52.152
false,false,442,421,21,318,00:00:33.000,2025-04-05 01:47:52.174
false,false,438,417,21,190,00:00:32.000,2025-04-05 01:45:52.132
false,false,443,422,21,348,00:00:30.000,2025-04-05 01:48:22.187
false,false,441,420,21,285,00:00:30.000,2025-04-05 01:47:22.160
false,false,445,424,21,414,00:00:33.000,2025-04-05 01:49:22.201
false,false,446,425,21,447,00:00:33.000,2025-04-05 01:49:52.215
false,false,447,426,21,480,00:00:33.000,2025-04-05 01:50:22.227
false,false,448,427,21,513,00:00:33.000,2025-04-05 01:50:52.237
false,false,444,423,21,381,00:00:33.000,2025-04-05 01:48:52.200
false,false,450,429,21,576,00:00:31.000,2025-04-05 01:51:52.263
false,false,449,428,21,545,00:00:32.000,2025-04-05 01:51:22.248
false,false,452,431,21,638,00:00:30.000,2025-04-05 01:52:52.290
false,true,452,431,21,0,00:00:00.000,2025-04-05 01:53:52.315
false,false,451,430,21,608,00:00:32.000,2025-04-05 01:52:22.274
false,true,452,431,21,0,00:00:00.000,2025-04-05 01:54:22.331
false,true,452,431,21,0,00:00:00.000,2025-04-05 01:53:22.300
false,true,452,431,21,0,00:00:00.000,2025-04-05 01:55:22.359
false,true,452,431,21,0,00:00:00.000,2025-04-05 01:54:52.346
false,false,453,432,21,30,00:00:30.000,2025-04-05 01:56:22.380
false,false,454,433,21,63,00:00:33.000,2025-04-05 01:56:52.395
false,true,452,431,21,0,00:00:00.000,2025-04-05 01:55:52.372
false,false,455,434,21,94,00:00:31.000,2025-04-05 01:57:22.409
false,false,456,435,21,124,00:00:30.000,2025-04-05 01:57:52.423
false,false,458,437,21,187,00:00:30.000,2025-04-05 01:58:52.442
false,false,457,436,21,157,00:00:33.000,2025-04-05 01:58:22.431
false,true,460,439,21,0,00:00:00.000,2025-04-05 02:00:22.476
false,false,459,438,21,218,00:00:31.000,2025-04-05 01:59:22.456
false,false,460,439,21,249,00:00:31.000,2025-04-05 01:59:52.467
false,true,460,439,21,0,00:00:00.000,2025-04-05 02:00:52.486
false,true,460,439,21,0,00:00:00.000,2025-04-05 02:01:52.509
false,true,460,439,21,0,00:00:00.000,2025-04-05 02:01:22.498
false,true,460,439,21,0,00:00:00.000,2025-04-05 02:02:22.525
false,false,461,440,21,31,00:00:31.000,2025-04-05 02:03:22.542
false,true,460,439,21,0,00:00:00.000,2025-04-05 02:02:52.536
false,false,463,442,21,92,00:00:30.000,2025-04-05 02:04:22.571
false,false,462,441,21,62,00:00:31.000,2025-04-05 02:03:52.556
false,false,466,445,21,187,00:00:33.000,2025-04-05 02:05:52.598
false,false,465,444,21,154,00:00:32.000,2025-04-05 02:05:22.596
false,false,467,446,21,219,00:00:32.000,2025-04-05 02:06:22.609
false,false,464,443,21,122,00:00:30.000,2025-04-05 02:04:52.583
false,false,468,447,21,252,00:00:33.000,2025-04-05 02:06:52.624
false,false,469,448,21,283,00:00:31.000,2025-04-05 02:07:22.636
false,false,470,449,21,316,00:00:33.000,2025-04-05 02:07:52.642
false,false,471,450,21,349,00:00:33.000,2025-04-05 02:08:22.656
false,false,472,451,21,382,00:00:33.000,2025-04-05 02:08:52.663
false,false,473,452,21,413,00:00:31.000,2025-04-05 02:09:22.679
false,true,473,452,21,0,00:00:00.000,2025-04-05 02:09:52.691
false,true,473,452,21,0,00:00:00.000,2025-04-05 02:10:52.713
false,true,473,452,21,0,00:00:00.000,2025-04-05 02:11:52.729
false,true,473,452,21,0,00:00:00.000,2025-04-05 02:10:22.699
false,true,473,452,21,0,00:00:00.000,2025-04-05 02:12:22.738
false,false,477,455,22,127,00:00:31.000,2025-04-05 02:14:22.772
false,false,475,454,21,63,00:00:31.000,2025-04-05 02:13:22.755
false,true,473,452,21,0,00:00:00.000,2025-04-05 02:11:22.723
false,false,476,454,22,96,00:00:33.000,2025-04-05 02:13:52.765
false,false,474,453,21,32,00:00:32.000,2025-04-05 02:12:52.753
false,true,477,455,22,0,00:00:00.000,2025-04-05 02:17:22.842
false,true,477,455,22,0,00:00:00.000,2025-04-05 02:15:22.800
false,true,477,455,22,0,00:00:00.000,2025-04-05 02:15:52.814
false,true,477,455,22,0,00:00:00.000,2025-04-05 02:16:22.826
false,true,477,455,22,0,00:00:00.000,2025-04-05 02:14:52.786
false,false,479,457,22,65,00:00:32.000,2025-04-05 02:18:22.857
false,false,481,459,22,128,00:00:30.000,2025-04-05 02:19:22.887
false,false,478,456,22,33,00:00:33.000,2025-04-05 02:17:52.857
false,true,477,455,22,0,00:00:00.000,2025-04-05 02:16:52.833
false,false,480,458,22,98,00:00:33.000,2025-04-05 02:18:52.872
false,false,482,459,23,160,00:00:32.000,2025-04-05 02:19:52.896
false,false,483,460,23,193,00:00:33.000,2025-04-05 02:20:22.911
false,false,486,463,23,287,00:00:32.000,2025-04-05 02:21:52.944
false,false,487,464,23,320,00:00:33.000,2025-04-05 02:22:22.948
false,false,485,462,23,255,00:00:30.000,2025-04-05 02:21:22.930
false,false,488,465,23,351,00:00:31.000,2025-04-05 02:22:52.958
false,false,484,461,23,225,00:00:32.000,2025-04-05 02:20:52.922
false,false,489,466,23,384,00:00:33.000,2025-04-05 02:23:22.966
false,false,200,192,8,93,00:00:32.000,2025-04-04 23:16:50.070
false,false,203,195,8,187,00:00:31.000,2025-04-04 23:18:20.074
false,false,202,194,8,156,00:00:32.000,2025-04-04 23:17:50.073
false,false,201,193,8,124,00:00:31.000,2025-04-04 23:17:20.072
false,false,199,191,8,61,00:00:31.000,2025-04-04 23:16:20.068
false,false,198,190,8,30,00:00:30.000,2025-04-04 23:15:50.066
false,false,205,197,8,250,00:00:32.000,2025-04-04 23:19:20.076
false,false,204,196,8,218,00:00:31.000,2025-04-04 23:18:50.075
false,false,207,199,8,311,00:00:31.000,2025-04-04 23:20:20.079
false,false,206,198,8,280,00:00:30.000,2025-04-04 23:19:50.078
false,false,209,200,9,374,00:00:33.000,2025-04-04 23:21:20.082
false,false,210,201,9,407,00:00:33.000,2025-04-04 23:21:50.084
false,false,208,200,8,341,00:00:30.000,2025-04-04 23:20:50.081
false,false,211,202,9,439,00:00:32.000,2025-04-04 23:22:20.084
false,false,213,204,9,500,00:00:30.000,2025-04-04 23:23:20.087
false,false,212,203,9,470,00:00:31.000,2025-04-04 23:22:50.086
false,false,214,205,9,530,00:00:30.000,2025-04-04 23:23:50.089
false,false,215,206,9,562,00:00:32.000,2025-04-04 23:24:20.090
false,true,216,207,9,0,00:00:00.000,2025-04-04 23:25:50.094
false,true,216,207,9,0,00:00:00.000,2025-04-04 23:25:20.093
false,true,216,207,9,0,00:00:00.000,2025-04-04 23:26:20.095
false,false,216,207,9,594,00:00:32.000,2025-04-04 23:24:50.092
false,true,216,207,9,0,00:00:00.000,2025-04-04 23:26:50.096
false,true,216,207,9,0,00:00:00.000,2025-04-04 23:27:20.098
false,true,216,207,9,0,00:00:00.000,2025-04-04 23:27:50.099
false,false,217,208,9,32,00:00:32.000,2025-04-04 23:28:20.100
false,false,220,211,9,127,00:00:33.000,2025-04-04 23:29:50.104
false,false,218,209,9,64,00:00:32.000,2025-04-04 23:28:50.101
false,false,219,210,9,94,00:00:30.000,2025-04-04 23:29:20.103
false,false,222,213,9,190,00:00:32.000,2025-04-04 23:30:50.107
false,false,221,212,9,158,00:00:31.000,2025-04-04 23:30:20.105
false,false,225,215,10,287,00:00:33.000,2025-04-04 23:32:20.112
false,false,224,215,9,254,00:00:31.000,2025-04-04 23:31:50.110
false,false,227,217,10,350,00:00:33.000,2025-04-04 23:33:20.114
false,false,223,214,9,223,00:00:33.000,2025-04-04 23:31:20.108
false,false,228,218,10,381,00:00:31.000,2025-04-04 23:33:50.116
false,false,226,216,10,317,00:00:30.000,2025-04-04 23:32:50.114
false,false,230,220,10,447,00:00:33.000,2025-04-04 23:34:50.117
false,false,229,219,10,414,00:00:33.000,2025-04-04 23:34:20.116
false,false,231,221,10,478,00:00:31.000,2025-04-04 23:35:20.118
false,false,233,223,10,542,00:00:32.000,2025-04-04 23:36:20.120
false,false,232,222,10,510,00:00:32.000,2025-04-04 23:35:50.119
false,false,234,224,10,575,00:00:33.000,2025-04-04 23:36:50.121
false,false,235,225,10,605,00:00:30.000,2025-04-04 23:37:20.122
false,true,235,225,10,0,00:00:00.000,2025-04-04 23:37:50.123
false,true,235,225,10,0,00:00:00.000,2025-04-04 23:38:20.124
false,true,235,225,10,0,00:00:00.000,2025-04-04 23:38:50.125
false,true,235,225,10,0,00:00:00.000,2025-04-04 23:39:50.126
false,true,235,225,10,0,00:00:00.000,2025-04-04 23:39:20.125
false,true,235,225,10,0,00:00:00.000,2025-04-04 23:40:20.127
false,true,235,225,10,0,00:00:00.000,2025-04-04 23:40:50.127
false,true,235,225,10,0,00:00:00.000,2025-04-04 23:41:50.129
false,true,235,225,10,0,00:00:00.000,2025-04-04 23:41:20.128
false,true,235,225,10,0,00:00:00.000,2025-04-04 23:42:20.129
false,true,235,225,10,0,00:00:00.000,2025-04-04 23:42:50.130
false,false,236,226,10,32,00:00:32.000,2025-04-04 23:43:50.131
false,true,235,225,10,0,00:00:00.000,2025-04-04 23:43:20.130
false,false,238,228,10,94,00:00:32.000,2025-04-04 23:44:50.132
false,false,239,229,10,125,00:00:31.000,2025-04-04 23:45:20.133
false,false,241,231,10,191,00:00:33.000,2025-04-04 23:46:20.134
false,false,240,230,10,158,00:00:33.000,2025-04-04 23:45:50.133
false,false,242,232,10,224,00:00:33.000,2025-04-04 23:46:50.136
false,false,237,227,10,62,00:00:30.000,2025-04-04 23:44:20.132
false,false,243,233,10,256,00:00:32.000,2025-04-04 23:47:20.137
false,false,244,234,10,286,00:00:30.000,2025-04-04 23:47:50.138
false,false,246,236,10,348,00:00:30.000,2025-04-04 23:48:50.139
false,false,249,239,10,443,00:00:31.000,2025-04-04 23:50:20.142
false,false,250,240,10,474,00:00:31.000,2025-04-04 23:50:50.142
false,false,247,237,10,381,00:00:33.000,2025-04-04 23:49:20.140
false,false,245,235,10,318,00:00:32.000,2025-04-04 23:48:20.138
false,false,251,241,10,507,00:00:33.000,2025-04-04 23:51:20.143
false,false,248,238,10,412,00:00:31.000,2025-04-04 23:49:50.141
false,false,252,242,10,538,00:00:31.000,2025-04-04 23:51:50.145
false,false,254,244,10,602,00:00:33.000,2025-04-04 23:52:50.146
false,false,253,243,10,569,00:00:31.000,2025-04-04 23:52:20.145
false,false,256,246,10,665,00:00:32.000,2025-04-04 23:53:50.148
false,false,258,248,10,731,00:00:33.000,2025-04-04 23:54:50.149
false,false,257,247,10,698,00:00:33.000,2025-04-04 23:54:20.148
false,false,259,249,10,764,00:00:33.000,2025-04-04 23:55:20.150
false,false,255,245,10,633,00:00:31.000,2025-04-04 23:53:20.147
false,false,262,252,10,856,00:00:30.000,2025-04-04 23:56:50.151
false,false,260,250,10,795,00:00:31.000,2025-04-04 23:55:50.150
false,false,261,251,10,826,00:00:31.000,2025-04-04 23:56:20.150
false,false,264,254,10,918,00:00:30.000,2025-04-04 23:57:50.153
false,false,265,255,10,949,00:00:31.000,2025-04-04 23:58:20.154
false,false,266,256,10,980,00:00:31.000,2025-04-04 23:58:50.155
false,false,263,253,10,888,00:00:32.000,2025-04-04 23:57:20.152
false,true,266,256,10,0,00:00:00.000,2025-04-04 23:59:20.155
false,true,266,256,10,0,00:00:00.000,2025-04-05 00:00:20.156
false,true,266,256,10,0,00:00:00.000,2025-04-04 23:59:50.156
false,true,266,256,10,0,00:00:00.000,2025-04-05 00:01:50.159
false,true,266,256,10,0,00:00:00.000,2025-04-05 00:00:50.157
false,true,266,256,10,0,00:00:00.000,2025-04-05 00:01:20.158
false,false,268,258,10,64,00:00:31.000,2025-04-05 00:02:50.160
false,false,267,257,10,33,00:00:33.000,2025-04-05 00:02:20.159
false,false,270,260,10,125,00:00:31.000,2025-04-05 00:03:50.161
false,false,272,262,10,188,00:00:31.000,2025-04-05 00:04:50.162
false,false,269,259,10,94,00:00:30.000,2025-04-05 00:03:20.160
